LOC123403204_1	LOC123403204
LOC123404714_1	LOC123404714
LOC123406366_1	LOC123406366
LOC123406367_1	LOC123406367
LOC123402447_1	LOC123402447
LOC123406343_1	LOC123406343
LOC123402799_1	LOC123402799
LOC123403076_1	LOC123403076
LOC123403156_1	LOC123403156
LOC123409867_1	LOC123409867
LOC123411665_1	LOC123411665
LOC123411596_1	LOC123411596
LOC123412663_1	LOC123412663
LOC123412662_1	LOC123412662
LOC123411174_1	LOC123411174
LOC123413187_1	LOC123413187
LOC123407114_1	LOC123407114
LOC123409876_1	LOC123409876
LOC123413131_1	LOC123413131
LOC123410465_1	LOC123410465
LOC123409402_1	LOC123409402
LOC123412827_1	LOC123412827
LOC123409653_1	LOC123409653
LOC123409652_2	LOC123409652
LOC123409652_1	LOC123409652
LOC123410369_1	LOC123410369
LOC123407136_1	LOC123407136
LOC123407138_1	LOC123407138
LOC123413442_1	LOC123413442
LOC123413444_1	LOC123413444
LOC123413443_1	LOC123413443
LOC123413445_1	LOC123413445
LOC123413447_1	LOC123413447
LOC123409737_1	LOC123409737
LOC123407985_1	LOC123407985
LOC123409833_1	LOC123409833
LOC123409834_1	LOC123409834
LOC123409836_1	LOC123409836
LOC123406951_1	LOC123406951
LOC123406952_1	LOC123406952
LOC123409665_1	LOC123409665
LOC123410358_1	LOC123410358
LOC123407391_1	LOC123407391
LOC123407053_1	LOC123407053
LOC123410604_1	LOC123410604
LOC123412702_1	LOC123412702
LOC123408733_1	LOC123408733
LOC123409721_1	LOC123409721
LOC123411830_1	LOC123411830
LOC123412777_1	LOC123412777
LOC123412778_1	LOC123412778
LOC123407060_1	LOC123407060
LOC123407065_1	LOC123407065
LOC123407553_1	LOC123407553
LOC123413585_1	LOC123413585
LOC123410338_1	LOC123410338
LOC123412246_1	LOC123412246
LOC123407908_1	LOC123407908
LOC123407272_1	LOC123407272
LOC123407273_1	LOC123407273
LOC123410889_1	LOC123410889
LOC123410890_1	LOC123410890
LOC123407904_1	LOC123407904
LOC123410660_1	LOC123410660
LOC123411863_1	LOC123411863
LOC123410734_2	LOC123410734
LOC123410734_1	LOC123410734
LOC123411261_1	LOC123411261
LOC123410932_1	LOC123410932
LOC123409874_1	LOC123409874
LOC123407369_1	LOC123407369
LOC123412241_1	LOC123412241
LOC123407190_1	LOC123407190
LOC123407192_1	LOC123407192
LOC123407785_1	LOC123407785
LOC123410515_1	LOC123410515
LOC123410476_1	LOC123410476
LOC123410568_1	LOC123410568
LOC123413603_1	LOC123413603
LOC123413603_2	LOC123413603
LOC123413604_1	LOC123413604
LOC123410227_1	LOC123410227
LOC123410402_1	LOC123410402
LOC123410401_1	LOC123410401
LOC123410594_2	LOC123410594
LOC123410594_1	LOC123410594
LOC123410596_1	LOC123410596
LOC123410390_1	LOC123410390
LOC123409821_1	LOC123409821
LOC123407721_1	LOC123407721
LOC123412224_1	LOC123412224
LOC123411512_1	LOC123411512
LOC123410855_1	LOC123410855
LOC123410733_1	LOC123410733
LOC123410901_1	LOC123410901
LOC123407261_1	LOC123407261
LOC123408717_1	LOC123408717
LOC123411664_1	LOC123411664
LOC123411728_1	LOC123411728
LOC123412581_1	LOC123412581
LOC123407773_1	LOC123407773
LOC123408471_1	LOC123408471
LOC123411686_1	LOC123411686
LOC123411472_1	LOC123411472
LOC123411324_1	LOC123411324
LOC123412509_1	LOC123412509
LOC123408826_1	LOC123408826
LOC123413669_1	LOC123413669
LOC123407947_1	LOC123407947
LOC123410466_1	LOC123410466
LOC123410540_1	LOC123410540
LOC123413335_1	LOC123413335
LOC123413337_1	LOC123413337
LOC123408607_1	LOC123408607
LOC123410233_1	LOC123410233
LOC123410259_1	LOC123410259
LOC123407864_1	LOC123407864
LOC123407865_1	LOC123407865
LOC123411716_1	LOC123411716
LOC123407591_1	LOC123407591
LOC123407593_1	LOC123407593
LOC123408843_1	LOC123408843
LOC123412400_1	LOC123412400
LOC123410518_1	LOC123410518
LOC123413555_1	LOC123413555
LOC123413556_1	LOC123413556
LOC123409272_1	LOC123409272
LOC123409273_1	LOC123409273
LOC123407818_1	LOC123407818
LOC123413070_1	LOC123413070
LOC123411183_1	LOC123411183
LOC123411183_2	LOC123411183
LOC123407298_1	LOC123407298
LOC123407300_1	LOC123407300
LOC123413583_1	LOC123413583
LOC123410068_1	LOC123410068
LOC123408528_1	LOC123408528
LOC123408530_1	LOC123408530
LOC123411428_1	LOC123411428
LOC123408944_1	LOC123408944
LOC123410806_1	LOC123410806
LOC123408678_1	LOC123408678
LOC123413142_1	LOC123413142
LOC123410280_1	LOC123410280
LOC123410569_1	LOC123410569
LOC123412428_1	LOC123412428
LOC123413598_1	LOC123413598
LOC123407998_1	LOC123407998
LOC123413596_1	LOC123413596
LOC123413601_1	LOC123413601
LOC123408227_1	LOC123408227
LOC123411920_1	LOC123411920
LOC123411921_1	LOC123411921
LOC123412694_1	LOC123412694
LOC123410469_1	LOC123410469
LOC123410468_1	LOC123410468
LOC123411490_1	LOC123411490
LOC123411295_1	LOC123411295
LOC123410495_1	LOC123410495
LOC123413343_1	LOC123413343
LOC123409646_1	LOC123409646
LOC123411514_1	LOC123411514
LOC123411195_1	LOC123411195
LOC123408932_1	LOC123408932
LOC123408933_1	LOC123408933
LOC123408934_1	LOC123408934
LOC123412141_1	LOC123412141
LOC123413198_1	LOC123413198
LOC123408011_1	LOC123408011
LOC123413311_1	LOC123413311
LOC123411177_1	LOC123411177
LOC123412317_1	LOC123412317
LOC123407727_1	LOC123407727
LOC123411646_1	LOC123411646
LOC123410053_1	LOC123410053
LOC123413179_1	LOC123413179
LOC123409476_1	LOC123409476
LOC123410198_1	LOC123410198
LOC123411533_1	LOC123411533
LOC123411535_1	LOC123411535
LOC123411565_1	LOC123411565
LOC123408772_1	LOC123408772
LOC123411453_1	LOC123411453
LOC123411118_1	LOC123411118
LOC123411729_1	LOC123411729
LOC123408508_1	LOC123408508
LOC123409660_1	LOC123409660
LOC123407651_1	LOC123407651
LOC123410941_1	LOC123410941
LOC123409231_1	LOC123409231
LOC123409232_1	LOC123409232
LOC123409790_1	LOC123409790
LOC123411138_1	LOC123411138
LOC123409662_1	LOC123409662
LOC123408903_1	LOC123408903
LOC123411175_1	LOC123411175
LOC123412247_1	LOC123412247
LOC123410835_1	LOC123410835
LOC123411210_1	LOC123411210
LOC123408901_1	LOC123408901
LOC123410018_1	LOC123410018
LOC123410722_1	LOC123410722
LOC123409070_1	LOC123409070
LOC123407550_1	LOC123407550
LOC123407549_1	LOC123407549
LOC123411484_1	LOC123411484
LOC123410803_1	LOC123410803
LOC123409039_1	LOC123409039
LOC123412257_1	LOC123412257
LOC123410996_1	LOC123410996
LOC123410997_1	LOC123410997
LOC123410998_1	LOC123410998
LOC123411898_1	LOC123411898
LOC123411087_1	LOC123411087
LOC123411088_1	LOC123411088
LOC123412891_1	LOC123412891
LOC123409715_1	LOC123409715
LOC123411954_1	LOC123411954
LOC123410922_1	LOC123410922
LOC123409846_1	LOC123409846
LOC123410426_1	LOC123410426
LOC123410951_1	LOC123410951
LOC123410276_1	LOC123410276
LOC123410872_2	LOC123410872
LOC123410872_1	LOC123410872
LOC123410537_1	LOC123410537
LOC123410538_1	LOC123410538
LOC123407932_1	LOC123407932
LOC123407933_1	LOC123407933
LOC123407449_1	LOC123407449
LOC123408121_1	LOC123408121
LOC123410316_1	LOC123410316
LOC123410219_1	LOC123410219
LOC123412738_1	LOC123412738
LOC123411584_1	LOC123411584
LOC123407157_1	LOC123407157
LOC123407157_2	LOC123407157
LOC123409796_1	LOC123409796
LOC123409797_1	LOC123409797
LOC123409798_1	LOC123409798
LOC123409800_1	LOC123409800
LOC123407702_1	LOC123407702
LOC123410573_1	LOC123410573
LOC123407225_1	LOC123407225
LOC123412327_1	LOC123412327
LOC123412328_1	LOC123412328
LOC123412782_1	LOC123412782
LOC123410138_1	LOC123410138
LOC123407988_1	LOC123407988
LOC123407987_1	LOC123407987
LOC123410618_1	LOC123410618
LOC123411464_1	LOC123411464
LOC123411172_1	LOC123411172
LOC123409353_1	LOC123409353
LOC123413282_1	LOC123413282
LOC123412551_1	LOC123412551
LOC123407507_1	LOC123407507
LOC123412471_1	LOC123412471
LOC123413052_1	LOC123413052
LOC123411739_1	LOC123411739
LOC123407541_1	LOC123407541
LOC123407542_1	LOC123407542
LOC123411380_1	LOC123411380
LOC123411140_1	LOC123411140
LOC123412237_1	LOC123412237
LOC123409245_1	LOC123409245
LOC123413577_1	LOC123413577
LOC123409295_1	LOC123409295
LOC123408653_1	LOC123408653
LOC123412382_1	LOC123412382
LOC123412320_1	LOC123412320
LOC123408468_1	LOC123408468
LOC123408469_1	LOC123408469
LOC123407906_1	LOC123407906
LOC123410487_1	LOC123410487
LOC123412641_1	LOC123412641
LOC123407691_1	LOC123407691
LOC123413076_1	LOC123413076
LOC123413075_1	LOC123413075
LOC123407706_1	LOC123407706
LOC123410194_1	LOC123410194
LOC123412829_1	LOC123412829
LOC123413563_1	LOC123413563
LOC123413564_2	LOC123413564
LOC123413564_1	LOC123413564
LOC123410131_1	LOC123410131
LOC123413545_1	LOC123413545
LOC123407543_1	LOC123407543
LOC123413518_1	LOC123413518
LOC123411953_1	LOC123411953
LOC123408136_1	LOC123408136
LOC123411375_1	LOC123411375
LOC123411377_1	LOC123411377
LOC123407111_1	LOC123407111
LOC123408063_1	LOC123408063
LOC123410025_1	LOC123410025
LOC123411970_1	LOC123411970
LOC123410496_1	LOC123410496
LOC123410085_1	LOC123410085
LOC123407202_1	LOC123407202
LOC123410617_1	LOC123410617
LOC123409650_1	LOC123409650
LOC123409149_1	LOC123409149
LOC123410770_1	LOC123410770
LOC123408992_1	LOC123408992
LOC123409931_1	LOC123409931
LOC123409930_1	LOC123409930
LOC123408852_1	LOC123408852
LOC123412312_1	LOC123412312
LOC123407187_1	LOC123407187
LOC123410910_1	LOC123410910
LOC123408565_1	LOC123408565
LOC123411263_1	LOC123411263
LOC123411008_1	LOC123411008
LOC123409280_1	LOC123409280
LOC123407163_1	LOC123407163
LOC123407162_1	LOC123407162
LOC123409870_1	LOC123409870
LOC123409378_1	LOC123409378
LOC123409380_1	LOC123409380
LOC123411016_1	LOC123411016
LOC123411013_1	LOC123411013
LOC123411015_1	LOC123411015
LOC123407610_1	LOC123407610
LOC123412277_1	LOC123412277
LOC123410648_1	LOC123410648
LOC123410520_1	LOC123410520
LOC123410246_1	LOC123410246
LOC123407736_1	LOC123407736
LOC123413517_1	LOC123413517
LOC123413516_1	LOC123413516
LOC123412126_1	LOC123412126
LOC123410756_1	LOC123410756
LOC123410383_1	LOC123410383
LOC123410205_1	LOC123410205
LOC123412459_1	LOC123412459
LOC123412458_1	LOC123412458
LOC123411368_1	LOC123411368
LOC123410245_1	LOC123410245
LOC123410513_1	LOC123410513
LOC123408094_1	LOC123408094
LOC123408093_1	LOC123408093
LOC123408092_1	LOC123408092
LOC123411022_1	LOC123411022
LOC123409937_1	LOC123409937
LOC123413101_1	LOC123413101
LOC123413102_1	LOC123413102
LOC123412007_1	LOC123412007
LOC123410074_1	LOC123410074
LOC123408661_1	LOC123408661
LOC123407777_1	LOC123407777
LOC123407779_1	LOC123407779
LOC123412697_1	LOC123412697
LOC123411909_1	LOC123411909
LOC123407656_1	LOC123407656
LOC123406988_1	LOC123406988
LOC123409760_1	LOC123409760
LOC123410672_1	LOC123410672
LOC123409813_1	LOC123409813
LOC123408096_1	LOC123408096
LOC123407023_1	LOC123407023
LOC123412539_1	LOC123412539
LOC123412026_1	LOC123412026
LOC123409672_1	LOC123409672
LOC123409980_1	LOC123409980
LOC123410379_1	LOC123410379
LOC123410945_1	LOC123410945
LOC123410035_1	LOC123410035
LOC123412483_1	LOC123412483
LOC123412482_1	LOC123412482
LOC123411470_1	LOC123411470
LOC123408107_1	LOC123408107
LOC123412177_1	LOC123412177
LOC123408109_1	LOC123408109
LOC123412184_1	LOC123412184
LOC123412182_1	LOC123412182
LOC123412182_2	LOC123412182
LOC123410394_1	LOC123410394
LOC123413010_1	LOC123413010
LOC123409657_1	LOC123409657
LOC123410877_1	LOC123410877
LOC123407568_1	LOC123407568
LOC123407637_1	LOC123407637
LOC123407743_1	LOC123407743
LOC123410098_1	LOC123410098
LOC123411103_1	LOC123411103
LOC123409764_1	LOC123409764
LOC123412015_1	LOC123412015
LOC123407538_1	LOC123407538
LOC123413192_1	LOC123413192
LOC123413193_1	LOC123413193
LOC123411861_1	LOC123411861
LOC123408925_1	LOC123408925
LOC123408994_1	LOC123408994
LOC123409929_1	LOC123409929
LOC123408913_1	LOC123408913
LOC123411056_1	LOC123411056
LOC123407695_1	LOC123407695
LOC123411748_1	LOC123411748
LOC123410651_1	LOC123410651
LOC123409941_1	LOC123409941
LOC123409942_1	LOC123409942
LOC123410274_1	LOC123410274
LOC123411620_1	LOC123411620
LOC123408893_1	LOC123408893
LOC123413544_1	LOC123413544
LOC123407536_1	LOC123407536
LOC123408126_1	LOC123408126
LOC123407876_1	LOC123407876
LOC123407877_1	LOC123407877
LOC123407880_1	LOC123407880
LOC123407879_1	LOC123407879
LOC123411239_1	LOC123411239
LOC123411238_1	LOC123411238
LOC123411466_1	LOC123411466
LOC123410564_1	LOC123410564
LOC123410792_1	LOC123410792
LOC123413619_1	LOC123413619
LOC123407771_1	LOC123407771
LOC123409287_1	LOC123409287
LOC123407422_1	LOC123407422
LOC123407424_1	LOC123407424
LOC123407420_1	LOC123407420
LOC123411170_1	LOC123411170
LOC123410820_1	LOC123410820
LOC123412493_1	LOC123412493
LOC123411597_1	LOC123411597
LOC123407277_1	LOC123407277
LOC123407784_1	LOC123407784
LOC123407841_1	LOC123407841
LOC123411493_1	LOC123411493
LOC123407596_1	LOC123407596
LOC123407332_1	LOC123407332
LOC123407333_1	LOC123407333
LOC123412621_1	LOC123412621
LOC123412349_1	LOC123412349
LOC123408152_1	LOC123408152
LOC123407488_1	LOC123407488
LOC123407486_1	LOC123407486
LOC123408649_1	LOC123408649
LOC123409739_1	LOC123409739
LOC123410632_1	LOC123410632
LOC123408663_1	LOC123408663
LOC123408664_1	LOC123408664
LOC123412481_1	LOC123412481
LOC123407173_1	LOC123407173
LOC123410108_1	LOC123410108
LOC123409905_1	LOC123409905
LOC123409464_1	LOC123409464
LOC123410034_1	LOC123410034
LOC123412833_1	LOC123412833
LOC123410885_1	LOC123410885
LOC123410861_1	LOC123410861
LOC123412048_1	LOC123412048
LOC123410433_1	LOC123410433
LOC123408250_1	LOC123408250
LOC123407630_2	LOC123407630
LOC123407630_1	LOC123407630
LOC123408534_1	LOC123408534
LOC123407459_1	LOC123407459
LOC123407458_1	LOC123407458
LOC123412127_1	LOC123412127
LOC123412796_1	LOC123412796
LOC123407176_1	LOC123407176
LOC123407177_1	LOC123407177
LOC123407341_1	LOC123407341
LOC123409981_1	LOC123409981
LOC123408205_1	LOC123408205
LOC123412427_1	LOC123412427
LOC123407840_1	LOC123407840
LOC123407894_1	LOC123407894
LOC123410467_1	LOC123410467
LOC123410874_1	LOC123410874
LOC123411281_1	LOC123411281
LOC123407026_1	LOC123407026
LOC123407025_1	LOC123407025
LOC123407027_1	LOC123407027
LOC123410929_1	LOC123410929
LOC123410930_1	LOC123410930
LOC123411218_1	LOC123411218
LOC123406939_1	LOC123406939
LOC123407696_1	LOC123407696
LOC123408367_1	LOC123408367
LOC123412981_1	LOC123412981
LOC123412727_1	LOC123412727
LOC123413512_1	LOC123413512
LOC123413511_1	LOC123413511
LOC123412148_1	LOC123412148
LOC123411386_1	LOC123411386
LOC123408626_1	LOC123408626
LOC123407748_1	LOC123407748
LOC123407746_1	LOC123407746
LOC123410714_1	LOC123410714
LOC123407312_1	LOC123407312
LOC123411236_1	LOC123411236
LOC123412116_1	LOC123412116
LOC123412431_1	LOC123412431
LOC123411693_1	LOC123411693
LOC123410621_1	LOC123410621
LOC123409772_1	LOC123409772
LOC123413595_1	LOC123413595
LOC123407142_1	LOC123407142
LOC123409877_1	LOC123409877
LOC123412209_1	LOC123412209
LOC123412006_1	LOC123412006
LOC123407232_1	LOC123407232
LOC123407231_1	LOC123407231
LOC123410589_1	LOC123410589
LOC123410229_1	LOC123410229
LOC123408171_1	LOC123408171
LOC123411882_1	LOC123411882
LOC123410743_1	LOC123410743
LOC123408040_1	LOC123408040
LOC123408042_1	LOC123408042
LOC123411181_1	LOC123411181
LOC123407132_1	LOC123407132
LOC123407263_1	LOC123407263
LOC123408790_1	LOC123408790
LOC123410511_1	LOC123410511
LOC123410936_1	LOC123410936
LOC123412124_1	LOC123412124
LOC123407492_1	LOC123407492
LOC123407493_1	LOC123407493
LOC123409802_1	LOC123409802
LOC123407797_1	LOC123407797
LOC123408052_1	LOC123408052
LOC123410059_1	LOC123410059
LOC123410587_1	LOC123410587
LOC123410389_1	LOC123410389
LOC123407082_1	LOC123407082
LOC123411914_1	LOC123411914
LOC123411505_1	LOC123411505
LOC123407170_1	LOC123407170
LOC123410263_1	LOC123410263
LOC123410986_1	LOC123410986
LOC123410831_1	LOC123410831
LOC123410832_1	LOC123410832
LOC123410833_1	LOC123410833
LOC123407811_1	LOC123407811
LOC123409677_1	LOC123409677
LOC123412107_1	LOC123412107
LOC123408588_1	LOC123408588
LOC123410900_1	LOC123410900
LOC123406984_1	LOC123406984
LOC123406985_1	LOC123406985
LOC123406986_1	LOC123406986
LOC123410185_1	LOC123410185
LOC123412140_1	LOC123412140
LOC123411297_1	LOC123411297
LOC123411603_1	LOC123411603
LOC123407968_1	LOC123407968
LOC123412340_1	LOC123412340
LOC123407267_1	LOC123407267
LOC123408245_1	LOC123408245
LOC123411927_1	LOC123411927
LOC123409752_1	LOC123409752
LOC123410156_1	LOC123410156
LOC123407787_1	LOC123407787
LOC123412415_1	LOC123412415
LOC123410107_1	LOC123410107
LOC123410268_1	LOC123410268
LOC123410705_1	LOC123410705
LOC123409184_1	LOC123409184
LOC123411129_1	LOC123411129
LOC123407473_2	LOC123407473
LOC123407473_1	LOC123407473
LOC123411662_1	LOC123411662
LOC123409968_1	LOC123409968
LOC123411361_1	LOC123411361
LOC123411082_1	LOC123411082
LOC123410558_1	LOC123410558
LOC123412633_1	LOC123412633
LOC123413244_1	LOC123413244
LOC123413243_1	LOC123413243
LOC123413248_1	LOC123413248
LOC123413250_1	LOC123413250
LOC123412884_1	LOC123412884
LOC123408755_1	LOC123408755
LOC123408756_1	LOC123408756
LOC123412699_1	LOC123412699
LOC123410588_2	LOC123410588
LOC123410588_1	LOC123410588
LOC123407911_1	LOC123407911
LOC123413639_1	LOC123413639
LOC123413640_1	LOC123413640
LOC123411785_1	LOC123411785
LOC123407571_1	LOC123407571
LOC123409946_1	LOC123409946
LOC123409828_1	LOC123409828
LOC123410781_1	LOC123410781
LOC123410952_1	LOC123410952
LOC123410812_1	LOC123410812
LOC123410813_1	LOC123410813
LOC123412281_1	LOC123412281
LOC123409783_1	LOC123409783
LOC123413641_1	LOC123413641
LOC123412783_1	LOC123412783
LOC123407468_1	LOC123407468
LOC123411706_1	LOC123411706
LOC123409218_1	LOC123409218
LOC123409219_1	LOC123409219
LOC123410008_1	LOC123410008
LOC123409736_1	LOC123409736
LOC123409671_1	LOC123409671
LOC123410485_1	LOC123410485
LOC123410562_1	LOC123410562
LOC123410678_1	LOC123410678
LOC123411592_1	LOC123411592
LOC123410702_1	LOC123410702
LOC123410349_1	LOC123410349
LOC123407660_1	LOC123407660
LOC123410713_1	LOC123410713
LOC123410699_1	LOC123410699
LOC123407652_1	LOC123407652
LOC123410793_1	LOC123410793
LOC123411044_1	LOC123411044
LOC123411296_1	LOC123411296
LOC123412941_1	LOC123412941
LOC123409743_1	LOC123409743
LOC123410121_1	LOC123410121
LOC123407490_1	LOC123407490
LOC123407491_1	LOC123407491
LOC123411178_1	LOC123411178
LOC123411178_2	LOC123411178
LOC123409667_1	LOC123409667
LOC123410249_1	LOC123410249
LOC123408968_1	LOC123408968
LOC123410343_1	LOC123410343
LOC123411989_1	LOC123411989
LOC123411988_1	LOC123411988
LOC123412075_1	LOC123412075
LOC123412639_1	LOC123412639
LOC123408829_1	LOC123408829
LOC123407247_1	LOC123407247
LOC123413161_1	LOC123413161
LOC123410283_1	LOC123410283
LOC123406941_1	LOC123406941
LOC123406942_1	LOC123406942
LOC123408988_1	LOC123408988
LOC123411829_1	LOC123411829
LOC123411399_1	LOC123411399
LOC123412306_1	LOC123412306
LOC123406982_1	LOC123406982
LOC123409726_1	LOC123409726
LOC123410494_1	LOC123410494
LOC123411683_1	LOC123411683
LOC123413156_1	LOC123413156
LOC123412426_1	LOC123412426
LOC123410598_1	LOC123410598
LOC123411161_1	LOC123411161
LOC123411312_1	LOC123411312
LOC123410309_1	LOC123410309
LOC123407436_1	LOC123407436
LOC123413037_1	LOC123413037
LOC123413038_1	LOC123413038
LOC123411543_1	LOC123411543
LOC123409329_1	LOC123409329
LOC123407848_1	LOC123407848
LOC123410299_1	LOC123410299
LOC123407916_1	LOC123407916
LOC123411529_1	LOC123411529
LOC123407474_1	LOC123407474
LOC123411714_1	LOC123411714
LOC123411715_1	LOC123411715
LOC123410650_1	LOC123410650
LOC123408356_1	LOC123408356
LOC123407159_1	LOC123407159
LOC123408300_1	LOC123408300
LOC123409950_1	LOC123409950
LOC123410001_1	LOC123410001
LOC123412063_2	LOC123412063
LOC123412063_1	LOC123412063
LOC123413578_1	LOC123413578
LOC123407822_1	LOC123407822
LOC123407762_1	LOC123407762
LOC123409962_1	LOC123409962
LOC123409373_1	LOC123409373
LOC123411808_1	LOC123411808
LOC123407475_1	LOC123407475
LOC123407476_1	LOC123407476
LOC123411197_1	LOC123411197
LOC123411199_1	LOC123411199
LOC123408923_1	LOC123408923
LOC123410536_1	LOC123410536
LOC123409537_1	LOC123409537
LOC123408308_1	LOC123408308
LOC123407529_1	LOC123407529
LOC123411363_1	LOC123411363
LOC123407855_1	LOC123407855
LOC123407855_2	LOC123407855
LOC123412358_1	LOC123412358
LOC123412359_1	LOC123412359
LOC123412059_1	LOC123412059
LOC123407788_1	LOC123407788
LOC123407789_1	LOC123407789
LOC123407790_1	LOC123407790
LOC123407615_1	LOC123407615
LOC123409038_1	LOC123409038
LOC123407866_1	LOC123407866
LOC123410972_1	LOC123410972
LOC123410971_1	LOC123410971
LOC123410303_1	LOC123410303
LOC123409577_1	LOC123409577
LOC123409578_1	LOC123409578
LOC123412398_1	LOC123412398
LOC123407222_1	LOC123407222
LOC123407223_1	LOC123407223
LOC123407219_1	LOC123407219
LOC123407220_1	LOC123407220
LOC123410482_1	LOC123410482
LOC123407607_1	LOC123407607
LOC123413216_1	LOC123413216
LOC123411359_1	LOC123411359
LOC123413608_1	LOC123413608
LOC123407687_1	LOC123407687
LOC123410606_1	LOC123410606
LOC123407501_1	LOC123407501
LOC123408922_1	LOC123408922
LOC123412269_1	LOC123412269
LOC123412899_1	LOC123412899
LOC123410332_1	LOC123410332
LOC123408329_1	LOC123408329
LOC123407737_1	LOC123407737
LOC123409779_1	LOC123409779
LOC123413060_1	LOC123413060
LOC123410847_1	LOC123410847
LOC123410898_1	LOC123410898
LOC123409355_1	LOC123409355
LOC123409727_1	LOC123409727
LOC123408434_1	LOC123408434
LOC123410927_1	LOC123410927
LOC123410926_1	LOC123410926
LOC123411346_1	LOC123411346
LOC123410788_1	LOC123410788
LOC123409624_1	LOC123409624
